New Caledonia,NCL,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,73.2,,76.4,,,,,,,,,,,71.8,,69.2,,,,59.5,,,55.9,,,
Niger,NER,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,56.2,,61.8,,,,,,,,,,,55.4,,51,,,,36.6,,,33.6,,,
Niger,NER,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,34.1,,43.1,,,,,,,,,,,35.5,,28.7,,,,13.9,,,13.5,,,
Niger,NER,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,83.6,,,,,83.1,,,,,82.6,,,,,82.1,,81.9,,81.7,,,,,70.1,,,
Nigeria,NGA,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,60.1,,,,,,,61.7,,,,65.1,,,,,,,60.7,,,,,,59.6,,,,,,,,
Nigeria,NGA,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,40.3,,,,,,,44,,,,48.4,,,,,,,40.8,,,,,,40.3,,,,,,,,
Nigeria,NGA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,21.5,,,,,,,27.4,,,,31.1,,,,,,,21.9,,,,,,21.8,,,,,,,,
Nigeria,NGA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,77.3,,,,,73.5,,,,,69.6,,,,,65.8,,64.2,,62.7,,,,,50.2,,,
Nicaragua,NIC,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,45.4,,,,,36.6,,,29.7,,,,22,,,,19.4,,,,,12.1,,,
Nicaragua,NIC,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,30,,,,,20.6,,,14.2,,,,8.3,,,,7,,,,,3.4,,,
Nicaragua,NIC,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,18.2,,,,,10.5,,,5.5,,,,2.2,,,,1.9,,,,,0.7,,,
Nicaragua,NIC,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,89.1,,,,,74.5,,,,,60,,,,,45.5,,45.5,,,,,,,,,,
Netherlands,NLD,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,,
Netherlands,NLD,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0,0,0.1,0.1,0,0.1,0,0,0.1,0,,
Netherlands,NLD,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0,0,0,0,0,0,0,0,,
Netherlands,NLD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.2,,
Norway,NOR,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.1,0.1,0.2,0,0.1,0,0.1,0.1,0.1,0.1,,
Norway,NOR,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.1,0.1,0,0.1,0,0,0,0,0,0,0,,
Norway,NOR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,64.4,,,,,,,,55.2,,,,,,,38.5,,,,,,,
Nepal,NPL,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,43.9,,,,,,,,34,,,,,,,15.8,,,,,,,
Nepal,NPL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,21.2,,,,,,,,14.5,,,,,,,3.1,,,,,,,
Nepal,NPL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,70.6,,,,,67.3,,,,,64,,,,,60.7,,59.4,,58.1,,,,,54.3,,,
Nauru,NRU,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,64.7,,,63.9,,,,,,44.5,,46.7,,,50.5,,,43,42.5,,40.1,,,36.3,35.4,,32,,28.8,,
Pakistan,PAK,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,43.8,,,42.8,,,,,,18.3,,21.8,,,25.1,,,18.5,17.5,,15.5,,,11.9,11.4,,9.5,,7.6,,
Pakistan,PAK,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,20.6,,,19.9,,,,,,2.6,,4.8,,,5.8,,,3.4,2.7,,2.1,,,1.2,1.1,,0.9,,0.5,,
Pakistan,PAK,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,51,,,,,49.8,,,,,48.7,,,,,47.5,,47,,46.6,,,,,45.5,,,
Panama,PAN,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,17,,,,,,,,,,30.3,,27.8,,,,22.2,,20.9,21.1,19.2,17.9,21.3,17.9,17.3,16.3,15.8,16.2,13.7,9.8,8.6,9,7.4,8,7,7.1,5.9,5.8,5.6
Panama,PAN,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,6.9,,,,,,,,,,21.4,,19,,,,14.9,,13.3,13.7,12,10.5,13,9.4,9.3,8.4,8,8.8,6.6,4.3,3,3.8,2.9,3.6,2.7,3.1,2.1,2.1,2.2
Panama,PAN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,1.7,,,,,,,,,,16.3,,14,,,,11,,9.2,9.9,8.5,6.6,8,4.5,4.6,4,3.8,4.5,2.7,1.4,0.8,1.3,0.9,1.3,0.8,1.1,0.5,0.5,0.9
Panama,PAN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,25.8,,,
Peru,PER,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,26.8,26,26.7,25.4,26.8,24.3,22.5,23.1,24.9,21.8,18.8,16.2,14.6,12.5,11.6,10.6,10,9.4,9.1,9,8.9
Peru,PER,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,14.7,14,14.4,13.1,14,12.3,10.4,11.3,12.5,10.8,9.1,7.4,6.2,5,4.6,4.3,3.8,3.4,3.4,3.2,3.2
Peru,PER,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,7.2,6.9,7.2,6,6.3,5.5,3.8,4.5,5.4,4.6,3.7,2.8,2.1,1.5,1.4,1.4,1.2,1,1,0.9,0.9
Peru,PER,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,66.4,,,,,56.3,,,,,46.2,,,,,36.1,,36.1,,,,,,,34.2,,,
Philippines,PHL,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,29.4,,,28.4,,,29.4,,,26.8,,,26.2,,,21.6,,
Philippines,PHL,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,12.6,,,12,,,12.9,,,10.6,,,10.4,,,7.1,,
Philippines,PHL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,3.1,,,3.1,,,3.4,,,2.4,,,2.3,,,1.2,,
Philippines,PHL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,54.3,,,,,50.8,,,,,47.2,,,,,43.7,,42.3,,40.9,,,,,38.3,,,
Palau,PLW,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,,,50.2,,,,,,,,
Papua New Guinea,PNG,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,42.3,,,,,,,,,,,,,30.2,,,,,,,,
Papua New Guinea,PNG,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,,,,,14.8,,,,,,,,
Papua New Guinea,PNG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,0.9,,0.8,,0.3,,,,,,,,,,,,,,,4.7,2.9,2,1.3,0.9,1,1,0.9,0.8,0.9,1,0.9,,
Poland,POL,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,0.2,,0.2,,0.1,,,,,,,,,,,,,,,1.9,0.9,0.6,0.5,0.2,0.3,0.3,0.3,0.2,0.4,0.4,0.4,,
Poland,POL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,0.1,,0.1,,0.1,,,,,,,,,,,,,,,1,0.4,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,,
Poland,POL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,65.01351366,,,,,62.9723115,,,,,62.29188319,,,,,65.9957873,,63.54712066,,61.92503167,,,,,58.72350474,,,
Puerto Rico,PRI,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1,1,0.6,0.7,0.7,0.5,0.6,0.9,1.5,1.7,1.3,1.1,,
Portugal,PRT,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.4,0.5,0.1,0.3,0.2,0.2,0.1,0.4,0.6,0.7,0.5,0.5,,
Portugal,PRT,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3,0.3,0,0.1,0,0.1,0,0.2,0.4,0.4,0.2,0.3,,
Portugal,PRT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,5.4,,,,,19.6,,17,,16.9,,16,22.2,17,14.8,13.7,16.5,14.7,12.2,12.6,11.8,11.2,8.9,6.6,7,6.7,6.7,5.8
Paraguay,PRY,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,1.3,,,,,10.4,,8.8,,8.6,,7.5,11,7.3,5.5,5.4,7.1,6.4,4.3,4.8,4.8,4.7,3.1,2.1,2.2,2,2,1.4
Paraguay,PRY,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,0.3,,,,,5.3,,4.5,,4.1,,3.3,5,2.7,1.7,2,2.4,2.4,1.3,1.7,1.7,1.6,0.9,0.6,0.6,0.4,0.3,0.2
Paraguay,PRY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,,,,,,,,,,,
West Bank and Gaza,PSE,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6.7,5.6,8.9,,4.9,5.3,4.9,,,,,6.2,
West Bank and Gaza,PSE,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,1.1,0.7,2,,0.6,0.7,0.6,,,,,1.1,
West Bank and Gaza,PSE,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.1,0.4,,0.1,0,0.1,,,,,0.2,
West Bank and Gaza,PSE,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,0.9,,,4.3,,34.4,,,,,,,,,,,,16.6,13.2,10.2,9.4,10.6,12.3,12.7,13.4,12.6,11,,
Romania,ROU,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,0.4,,,0.8,,12,,,,,,,,,,,,7.2,5.3,4,3.4,4.3,5.1,5.6,6.1,6.1,4.9,,
Romania,ROU,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,0.3,,,0.3,,2.4,,,,,,,,,,,,2.9,1.9,1.5,1,1.6,2.2,2.4,2.5,2.8,1.9,,
Romania,ROU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,9.4,,,9.8,6.2,8.1,12.7,10.2,7.4,5.6,5.5,4.8,3.9,3,1.9,1.1,1,0.8,0.7,0.6,0.5,0.5,0.5,,
Russian Federation,RUS,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,2.8,,,3.4,1.4,2,3.7,2.6,1.6,1,1.1,1,0.7,0.5,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,,
Russian Federation,RUS,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,0.2,,,0.6,0.3,0.4,0.8,0.5,0.3,0.1,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,,
Russian Federation,RUS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,65.3,,,,,,,,,,,,,,,,72.5,,,,,67.1,,,,,63.7,,,60.9,,,59.9,
Rwanda,RWA,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,44,,,,,,,,,,,,,,,,57.3,,,,,50.5,,,,,45.3,,,41.3,,,40.3,
Rwanda,RWA,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,19.5,,,,,,,,,,,,,,,,38.2,,,,,31.4,,,,,24.9,,,20.7,,,20.2,
Rwanda,RWA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,96,,,,,87.9,,,,,79.7,,,,,71.6,,68.3,,65.1,,,,,53.2,,,
South Asia,SAS,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,62.5,,,61.1,,,59.6,,,58.4,,,57.2,,,54.9,,,,,,53.6,,,50.8,,,48.4,,45.8,42.7,41.3,39.7,,,,
South Asia,SAS,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,40.7,,,38.9,,,37,,,35.4,,,33.8,,,31.2,,,,,,30,,,27.2,,,24.6,,22,18.9,17.7,16.4,,,,
South Asia,SAS,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,18.2,,,16.5,,,14.6,,,13.2,,,11.9,,,10.2,,,,,,9.4,,,7.9,,,6.6,,5.2,3.9,3.5,3,,,,
South Asia,SAS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,56.55161983,,,,,51.35526221,,,,,45.53482759,,,,,39.75115534,,37.24714517,,34.74621471,,,,,30.45945864,,,
Saudi Arabia,SAU,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,
Sudan,SDN,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,,,,,,,,
Sudan,SDN,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,
